ID,Block,Sex,Diet,Regimen,Weight,Fat_Scores_Dorsal,Fat_Scores_Pelvic,days_since_1st_trt,days_since_2nd_trt,days_since_1st_D_or_A,days_since_1st_D_inj,vax_history,blank_avg,blank_sd,cutoff_new,age_lab,Env,age_wild,repro,body_length_mm,ticks_total,fleas,mites,Testes,H_poly,Pinworms,Cestode,repro_bin,Col_5_bcen,Col_6_bcen,Col_7_bcen,Col_5_avg,Col_6_avg,Col_7_avg,OD_avg,OD,Fat_Scores_Sum,boost,ishigh,ismale,isrepro,isadult,islab,isvax,isHp,nHp
SUBJ-0050,2.0,M,High,SC,35.0,4.0,5.0,14.0,,14.0,14.0,D,0.0685,0.01011364,0.09884092,115.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.5595,0.3105,0.1555,0.5653125,0.3033125,0.1568125,0.3418125,0.3418125,9.0,0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0050,2.0,M,High,SC,35.0,4.0,5.0,17.0,,17.0,17.0,D,0.071,0.005554921,0.087664762,118.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.689,0.361,0.197,0.706625,0.369125,0.202125,0.425958333,0.425958333,9.0,0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0050,2.0,M,High,SC,34.5,5.0,5.0,22.0,1.0,22.0,22.0,DA,0.12075,0.053742109,0.281976327,123.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.56625,0.30725,0.14525,0.5828125,0.3243125,0.1563125,0.354479167,0.354479167,10.0,0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0051,2.0,M,High,ST,25.0,4.0,5.0,14.0,,14.0,14.0,D,0.071125,0.00653425,0.090727751,115.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.776875,0.511875,0.230875,0.7738125,0.4768125,0.2328125,0.494479167,0.494479167,9.0,0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0051,2.0,M,High,ST,21.5,,,35.0,14.0,35.0,35.0,DD,0.111875,0.026297406,0.190767219,136.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.224125,1.713125,1.141125,2.235875,1.749875,1.124375,1.703375,1.703375,,1,1.0,1.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0052,2.0,M,High,PC,37.0,4.0,5.0,22.0,1.0,1.0,1.0,AD,0.4355,0.13659429,0.845282869,123.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.0645,-0.1125,-0.0925,-0.0543125,-0.0908125,-0.0658125,-0.0703125,0.0,9.0,0,1.0,1.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0053,2.0,F,Low,ST,17.0,,,35.0,14.0,35.0,35.0,DD,0.063875,0.007548652,0.086520955,99.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.884125,2.728125,2.469125,2.92775,2.73725,2.50125,2.722083333,2.722083333,,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0053,2.0,F,Low,ST,16.0,2.0,4.0,22.0,1.0,22.0,22.0,DD,0.06375,0.005650537,0.080701612,86.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.89525,1.44625,0.99125,1.88525,1.47375,0.99325,1.45075,1.45075,6.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0053,2.0,F,Low,ST,16.0,3.0,4.0,14.0,,14.0,14.0,D,0.0785,0.005154748,0.093964244,78.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.6035,1.0895,0.6745,1.6324375,1.1019375,0.6919375,1.142104167,1.142104167,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0054,2.0,F,Low,PC,17.5,,,35.0,14.0,14.0,14.0,AD,0.063875,0.007548652,0.086520955,102.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.056125,1.658125,1.174125,2.05725,1.64875,1.18025,1.62875,1.62875,,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0054,2.0,F,Low,PC,15.0,3.0,4.0,14.0,,14.0,,A,0.075375,0.00526274,0.091163219,81.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.020375,-0.018375,-0.021375,-0.0185,-0.016,-0.0195,-0.018,0.0,7.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0
SUBJ-0054,2.0,F,Low,PC,15.5,3.0,4.0,22.0,1.0,1.0,1.0,AD,0.120375,0.011500776,0.154877329,89.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.030375,-0.038375,-0.024375,-0.0134375,-0.0209375,-0.0124375,-0.015604167,0.0,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0054,2.0,F,Low,PC,15.0,3.0,4.0,17.0,,17.0,,A,0.090375,0.018376518,0.145504555,84.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.028375,-0.020375,-0.022375,-0.0095,-0.0005,-0.0085,-0.006166667,0.0,7.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0
SUBJ-0055,2.0,F,Low,SC,16.5,3.0,4.0,14.0,,14.0,14.0,D,0.070375,0.003925648,0.082151945,81.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.394625,0.970625,0.606625,1.3809375,0.9644375,0.5944375,0.9799375,0.9799375,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0055,2.0,F,Low,SC,16.5,3.0,4.0,17.0,,17.0,17.0,D,0.1055,0.037496667,0.21799,84.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.4195,1.9375,1.5165,2.42375,1.97725,1.55675,1.985916667,1.985916667,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0055,2.0,F,Low,SC,17.0,3.0,4.0,22.0,1.0,22.0,22.0,DA,0.0935,0.007230886,0.115192658,89.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.6755,2.5265,2.0795,2.67475,2.55625,2.13375,2.454916667,2.454916667,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0055,2.0,F,Low,SC,19.5,,,35.0,14.0,35.0,35.0,DA,0.118125,0.0155236,0.164695799,102.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.796875,2.741875,2.519875,2.8383125,2.7153125,2.5523125,2.701979167,2.701979167,,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0056,2.0,F,Low,SC,17.5,,,35.0,14.0,35.0,35.0,DA,0.069,0.007309485,0.090928455,108.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.621,2.332,1.964,2.623625,2.332125,1.980125,2.311958333,2.311958333,,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0056,2.0,F,Low,SC,16.0,3.0,4.0,22.0,1.0,22.0,22.0,DA,0.125125,0.026835145,0.205630435,95.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.512875,2.020875,1.547875,2.5175625,2.0580625,1.5635625,2.046395833,2.046395833,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0056,2.0,F,Low,SC,16.5,3.0,4.0,17.0,,17.0,17.0,D,0.118125,0.0155236,0.164695799,90.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.736875,1.269875,0.803875,1.7483125,1.2958125,0.8298125,1.2913125,1.2913125,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0057,2.0,F,Low,ST,16.5,3.0,3.0,17.0,,17.0,17.0,D,0.069,0.007309485,0.090928455,90.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.425,2.2,1.854,2.445125,2.177125,1.840125,2.154125,2.154125,6.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0057,2.0,F,Low,ST,16.5,3.0,3.0,14.0,,14.0,14.0,D,0.0745,0.005042675,0.089628025,87.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.8975,1.3145,0.8555,1.877125,1.373125,0.889625,1.379958333,1.379958333,6.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0057,2.0,F,Low,ST,17.5,2.0,3.0,22.0,1.0,22.0,22.0,DD,0.0745,0.005042675,0.089628025,95.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.8175,2.6205,2.4065,2.823625,2.595625,2.440625,2.619958333,2.619958333,5.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0057,2.0,F,Low,ST,18.5,,,35.0,14.0,35.0,35.0,DD,0.11925,0.017685749,0.172307247,108.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.89675,2.73075,2.66575,2.863875,2.748875,2.666875,2.759875,2.759875,,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0058,2.0,F,Low,PC,17.0,,,35.0,14.0,14.0,14.0,AD,0.120375,0.011500776,0.154877329,108.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.433625,0.926625,0.527625,1.4295625,0.9445625,0.5525625,0.9755625,0.9755625,,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0058,2.0,F,Low,PC,16.5,3.0,4.0,14.0,,14.0,,A,0.118125,0.0155236,0.164695799,87.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.045125,-0.050125,-0.044125,-0.0261875,-0.0316875,-0.0326875,-0.0301875,0.0,7.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0
SUBJ-0059,2.0,F,Low,SC,17.5,3.0,4.0,22.0,1.0,22.0,22.0,DA,0.085875,0.035686882,0.192935647,95.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.024125,1.760125,0.799125,1.9964375,1.7309375,0.7889375,1.5054375,1.5054375,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0059,2.0,F,Low,SC,17.0,3.0,4.0,14.0,,14.0,14.0,D,0.125125,0.026835145,0.205630435,87.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.992875,1.480875,1.018875,1.9875625,1.5045625,1.0400625,1.510729167,1.510729167,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0059,2.0,F,Low,SC,17.5,,,35.0,14.0,35.0,35.0,DA,0.110375,0.028218219,0.195029656,108.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.455625,2.034625,1.597625,2.491875,2.068375,1.629875,2.063375,2.063375,,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0060,2.0,F,Low,PC,15.5,2.0,4.0,14.0,,14.0,,A,0.070125,0.006174545,0.088648634,87.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.015125,-0.014125,-0.014125,-0.016375,-0.015875,-0.015375,-0.015875,0.0,6.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0
SUBJ-0060,2.0,F,Low,PC,16.0,,,35.0,14.0,14.0,14.0,AD,0.07225,0.010525479,0.103826438,108.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.01775,0.59175,0.31375,0.992,0.603,0.325,0.64,0.64,,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0060,2.0,F,Low,PC,15.5,2.0,4.0,17.0,,17.0,,A,0.075375,0.00526274,0.091163219,90.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.007375,-0.007375,-0.007375,-0.003,-0.007,0.0025,-0.0025,0.0,6.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,0
SUBJ-0061,2.0,F,Low,ST,14.5,2.0,4.0,22.0,1.0,22.0,22.0,DD,0.1055,0.037496667,0.21799,78.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.2805,0.8065,0.4595,1.29825,0.82325,0.47625,0.865916667,0.865916667,6.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0061,2.0,F,Low,ST,17.0,,,35.0,14.0,35.0,35.0,DD,0.10875,0.014801062,0.153153185,91.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.94625,2.63425,2.46725,2.91225,2.65775,2.50375,2.69125,2.69125,,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0061,2.0,F,Low,ST,14.0,3.0,4.0,14.0,,14.0,14.0,D,0.10875,0.014801062,0.153153185,70.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.66125,1.22225,0.78725,1.67275,1.19575,0.80975,1.226083333,1.226083333,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0061,2.0,F,Low,ST,14.0,3.0,4.0,17.0,,17.0,17.0,D,0.101375,0.013637527,0.142287581,73.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.115625,1.627625,1.141625,2.107125,1.621625,1.132625,1.620458333,1.620458333,7.0,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0062,2.0,F,High,SC,20.0,,,35.0,14.0,35.0,35.0,DA,0.070125,0.006174545,0.088648634,91.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.828875,2.638875,2.277875,2.809625,2.638125,2.282125,2.576625,2.576625,,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0062,2.0,F,High,SC,19.0,3.0,4.0,22.0,1.0,22.0,22.0,DA,0.090375,0.018376518,0.145504555,78.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.448625,1.942625,1.542625,2.4675,1.9565,1.563,1.995666667,1.995666667,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0062,2.0,F,High,SC,,3.0,4.0,14.0,,14.0,14.0,D,0.09675,0.026537036,0.176361108,70.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.16725,0.77625,0.44525,1.2095,0.803,0.4655,0.826,0.826,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0062,2.0,F,High,SC,,3.0,4.0,17.0,,17.0,17.0,D,0.107375,0.037450682,0.219727046,73.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.954625,1.322625,0.823625,1.8831875,1.3296875,0.8506875,1.354520833,1.354520833,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0063,2.0,F,High,ST,20.0,3.0,4.0,17.0,,17.0,17.0,D,0.06375,0.005650537,0.080701612,85.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.68425,1.25025,0.81725,1.67625,1.25425,0.79775,1.24275,1.24275,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0063,2.0,F,High,ST,20.0,3.0,4.0,14.0,,14.0,14.0,D,0.0785,0.005154748,0.093964244,82.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.1665,0.7475,0.4145,1.1799375,0.7599375,0.4214375,0.787104167,0.787104167,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0063,2.0,F,High,ST,,,,35.0,14.0,35.0,35.0,DD,0.071,0.005554921,0.087664762,103.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.711,2.447,2.131,2.724125,2.461625,2.085625,2.423791667,2.423791667,,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0064,2.0,F,High,PC,23.0,4.0,4.0,17.0,,17.0,,A,0.071125,0.00653425,0.090727751,85.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.022125,-0.014125,-0.018125,-0.0206875,-0.0166875,-0.0176875,-0.018354167,0.0,8.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0
SUBJ-0064,2.0,F,High,PC,22.5,3.0,4.0,22.0,1.0,1.0,1.0,AD,0.071125,0.00653425,0.090727751,90.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.002875,0.001875,-0.016125,0.0023125,0.0003125,-0.0161875,-0.004520833,0.0,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0064,2.0,F,High,PC,22.5,,,35.0,14.0,14.0,14.0,AD,0.4355,0.13659429,0.845282869,103.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.6505,1.2585,0.7285,1.6591875,1.2251875,0.7356875,1.2066875,1.2066875,,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0064,2.0,F,High,PC,23.0,4.0,4.0,14.0,,14.0,,A,0.11625,0.01454795,0.159893851,82.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.05425,-0.04825,-0.04725,-0.0265,-0.022,-0.0295,-0.026,0.0,8.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0
SUBJ-0065,2.0,F,High,ST,26.0,4.0,5.0,17.0,,17.0,17.0,D,0.12075,0.053742109,0.281976327,85.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.30525,0.87525,0.52925,1.3173125,0.8763125,0.5128125,0.902145833,0.902145833,9.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0065,2.0,F,High,ST,29.5,4.0,5.0,22.0,1.0,22.0,22.0,DD,0.659375,0.040305751,0.780292253,90.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.828625,1.334625,0.938625,1.8546875,1.3521875,0.9441875,1.3836875,1.3836875,9.0,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0065,2.0,F,High,ST,32.5,,,35.0,14.0,35.0,35.0,DD,0.5945,0.209919713,1.224259138,103.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.6565,2.5295,2.4205,2.70375,2.50425,2.37475,2.527583333,2.527583333,,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0065,2.0,F,High,ST,26.0,4.0,5.0,14.0,,14.0,14.0,D,0.110375,0.028218219,0.195029656,82.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.199625,0.835625,0.479625,1.248375,0.846375,0.509375,0.868041667,0.868041667,9.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0066,2.0,F,High,SC,21.0,3.0,4.0,17.0,,17.0,17.0,D,0.067875,0.016383245,0.117024735,85.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.742125,1.168125,0.670125,1.758,1.1355,0.6755,1.189666667,1.189666667,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0066,2.0,F,High,SC,24.0,,,35.0,14.0,35.0,35.0,DA,0.071125,0.00653425,0.090727751,103.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.864875,2.708875,2.255875,2.8688125,2.7218125,2.2733125,2.6213125,2.6213125,,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0066,2.0,F,High,SC,22.0,3.0,4.0,22.0,1.0,22.0,22.0,DA,0.120375,0.011500776,0.154877329,90.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.557625,2.010625,1.416625,2.4355625,2.0540625,1.4440625,1.977895833,1.977895833,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0066,2.0,F,High,SC,19.5,3.0,4.0,14.0,,14.0,14.0,D,0.5945,0.209919713,1.224259138,82.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.1795,0.7525,0.5135,1.20125,0.74525,0.49425,0.813583333,0.0,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0067,2.0,F,High,PC,23.5,3.0,4.0,22.0,1.0,1.0,1.0,AD,0.070375,0.003925648,0.082151945,95.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.008625,-0.000375,-0.004375,0.0124375,0.0029375,-0.0010625,0.004770833,0.0,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0067,2.0,F,High,PC,23.5,3.0,4.0,14.0,,14.0,,A,0.0685,0.01011364,0.09884092,87.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.0125,-0.0145,-0.0175,-0.0126875,-0.0151875,-0.0161875,-0.0146875,0.0,7.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0
SUBJ-0067,2.0,F,High,PC,24.0,,,35.0,14.0,14.0,14.0,AD,0.1055,0.037496667,0.21799,108.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.0015,1.2075,1.0835,2.02125,1.20675,1.10725,1.445083333,1.445083333,,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0068,2.0,F,High,ST,19.0,3.0,4.0,22.0,1.0,22.0,22.0,DD,0.067875,0.016383245,0.117024735,95.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.140125,1.613125,1.085125,2.172,1.5985,1.086,1.618833333,1.618833333,7.0,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0068,2.0,F,High,ST,18.5,3.0,4.0,14.0,,14.0,14.0,D,0.0935,0.007230886,0.115192658,87.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.6585,0.3645,0.1945,0.66975,0.36475,0.20375,0.41275,0.41275,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0068,2.0,F,High,ST,19.0,,,35.0,14.0,35.0,35.0,DD,0.101375,0.013637527,0.142287581,108.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.786625,2.472625,2.161625,2.802125,2.511625,2.186125,2.499958333,2.499958333,,1,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0069,2.0,F,High,PC,21.5,,,35.0,14.0,14.0,14.0,AD,0.070375,0.003925648,0.082151945,108.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.586625,1.072625,0.649625,1.5544375,1.0674375,0.6489375,1.090270833,1.090270833,,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0069,2.0,F,High,PC,19.5,3.0,4.0,17.0,,17.0,,A,0.125125,0.026835145,0.205630435,90.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.563875,0.271875,0.110875,0.5450625,0.2575625,0.1075625,0.303395833,0.303395833,7.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0
SUBJ-0069,2.0,F,High,PC,19.5,3.0,4.0,14.0,,14.0,,A,0.110375,0.028218219,0.195029656,87.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.046375,-0.034375,-0.033375,-0.037625,-0.024625,-0.023125,-0.028458333,0.0,7.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0,0
SUBJ-0069,2.0,F,High,PC,19.5,3.0,4.0,22.0,1.0,1.0,1.0,AD,0.09675,0.026537036,0.176361108,95.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.01675,-0.01975,-0.01675,-0.02,-0.017,-0.0145,-0.017166667,0.0,7.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0070,2.0,F,High,SC,25.5,4.0,5.0,14.0,,14.0,14.0,D,0.085875,0.035686882,0.192935647,87.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.978125,0.576125,0.292125,0.9709375,0.5724375,0.2934375,0.612270833,0.612270833,9.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0070,2.0,F,High,SC,30.5,,,35.0,14.0,35.0,35.0,DA,0.075375,0.00526274,0.091163219,108.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,2.599625,2.380625,1.846625,2.6065,2.3135,1.8575,2.259166667,2.259166667,,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0070,2.0,F,High,SC,28.0,4.0,5.0,22.0,1.0,22.0,22.0,DA,0.09675,0.026537036,0.176361108,95.0,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.77625,1.36925,0.98225,1.804,1.406,0.9905,1.400166667,1.400166667,9.0,0,1.0,0.0,0.0,1.0,1.0,1.0,0,0
SUBJ-0071,,F,High,,24.0,2.0,2.0,,,,,A,0.069125,0.006352903,0.088183709,,Wild,A,P,80.0,0,0,0,0.0,0,0,0,Reproductive,-0.017125,-0.015125,-0.016125,-0.0185625,-0.0195625,-0.0195625,-0.019229167,0.0,4.0,0,1.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0072,,M,High,,25.0,2.0,2.0,,,,,A,0.05475,0.005214163,0.07039249,,Wild,A,S,85.0,2,0,0,0.0,0,0,0,Reproductive,0.00325,-0.00075,-0.00375,0.0065625,-0.0004375,0.0030625,0.0030625,0.0,4.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0073,,F,Low,DD,14.5,2.0,2.0,16.0,,16.0,16.0,D,0.059625,0.004090767,0.071897301,,Wild,A,P,70.0,0,0,0,0.0,0,0,0,Reproductive,1.088375,0.640375,0.324375,1.107,0.626,0.3285,0.687166667,0.687166667,4.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0073,,F,Low,DD,15.0,3.0,3.0,14.0,,14.0,14.0,D,0.058285714,0.008344618,0.083319569,,Wild,A,P,79.0,1,0,1,0.0,0,0,0,Reproductive,1.015714286,0.591714286,0.321714286,1.059785715,0.615785715,0.338785715,0.671452381,0.671452381,6.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0073,,F,Low,DD,17.5,3.0,2.0,37.0,16.0,37.0,37.0,DD,0.0655,0.005809475,0.082928425,,Wild,A,G,80.0,3,0,1,0.0,2,0,0,Reproductive,2.1955,1.6225,0.9795,2.1336875,1.5876875,1.0011875,1.5741875,1.5741875,5.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0074,,M,High,D,15.5,3.0,4.0,6.0,,6.0,6.0,D,0.060375,0.005475799,0.076802397,,Wild,SA,A,80.0,0,0,0,0.0,0,0,0,Non-Reproductive,0.014625,0.004625,-0.005375,0.0181875,0.0066875,-0.0003125,0.0081875,0.0,7.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0,0
SUBJ-0075,,M,Low,AD,21.0,2.0,2.0,27.0,7.0,7.0,7.0,AD,0.066571429,0.014646864,0.110512019,,Wild,A,D,94.0,2,0,3,0.0,0,0,0,Non-Reproductive,0.016428571,-0.006571429,-0.005571429,0.011285714,-0.006714286,-0.005714286,-0.000380953,0.0,4.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0,0
SUBJ-0075,,M,Low,AD,18.5,3.0,3.0,13.0,,13.0,,A,0.060375,0.005475799,0.076802397,,Wild,A,S,86.0,0,1,1,0.0,0,0,0,Reproductive,-0.009375,-0.009375,-0.010375,-0.0088125,-0.0078125,-0.0093125,-0.008645833,0.0,6.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0,0
SUBJ-0075,,M,Low,AD,19.5,2.0,2.0,20.0,0.0,20.0,,A,0.0595,0.004213075,0.072139225,,Wild,A,D,83.0,0,0,1,0.0,0,0,0,Non-Reproductive,-0.0035,-0.0075,0.0085,-0.00075,-0.00475,0.01075,0.00175,0.0,4.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0,0
