"","Plate","Measure","Row","Col_5","Col_6","Col_7","Blank","ID","Block","Sex","Diet","Treatment","Weight","Fat_Scores_Dorsal","Fat_Scores_Pelvic","days_since_1st_trt","days_since_2nd_trt","trt_history","blank_avg","blank_sd","cutoff_new","Env","grid","body_length_mm","Col_5_bcen","Col_6_bcen","Col_7_bcen","Col_5_avg","Col_6_avg","Col_7_avg","OD_avg","days_since_1st_D_inj"
"107",14,1,"C",2.064,1.616,1.213,0.068,44,2,"M","Low","ST",22.5,3,4,17,NA,"D",0.071,0.00555492059863531,0.0876647617959059,"Lab",NA,NA,1.993,1.545,1.142,2.011625,1.547125,1.145125,1.56795833333333,17
"108",14,1,"D",0.057,0.056,0.062,0.073,49,2,"M","High","PC",21.5,3,4,22,1,"AD",0.071,0.00555492059863531,0.0876647617959059,"Lab",NA,NA,-0.014,-0.015,-0.00899999999999999,-0.012375,-0.014375,-0.004375,-0.010375,1
"109",14,1,"E",0.058,0.056,0.06,0.07,11,1,"M","High","PC",25.5,4,5,22,1,"AD",0.071,0.00555492059863531,0.0876647617959059,"Lab",NA,NA,-0.013,-0.015,-0.011,-0.010875,-0.013875,-0.010375,-0.0117083333333333,1
"110",14,1,"F",0.76,0.432,0.268,0.072,52,2,"M","High","SC",35,4,5,17,NA,"D",0.071,0.00555492059863531,0.0876647617959059,"Lab",NA,NA,0.689,0.361,0.197,0.706625,0.369125,0.202125,0.425958333333333,17
"111",14,1,"G",2.685,2.429,2.066,0.065,50,2,"M","High","SC",29.5,NA,NA,35,14,"DA",0.071,0.00555492059863531,0.0876647617959059,"Lab",NA,NA,2.614,2.358,1.995,2.644125,2.397625,1.980625,2.34079166666667,35
"112",14,1,"H",2.782,2.518,2.202,0.075,65,2,"F","High","ST",NA,NA,NA,35,14,"DD",0.071,0.00555492059863531,0.0876647617959059,"Lab",NA,NA,2.711,2.447,2.131,2.724125,2.461625,2.085625,2.42379166666667,35
"113",15,1,"A",1.613,1.011,0.652,0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1055,0.0374966665185053,0.217989999555516,"Lab",NA,NA,1.5075,0.9055,0.5465,1.49475,0.90875,0.55775,0.987083333333333,NA
"114",15,1,"B",1.548,1.031,0.661,0.143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1055,0.0374966665185053,0.217989999555516,"Lab",NA,NA,1.4425,0.9255,0.5555,1.44225,0.94025,0.55375,0.97875,NA
"115",15,1,"C",2.252,1.805,1.286,0.076,51,2,"M","High","ST",20,3,4,17,NA,"D",0.1055,0.0374966665185053,0.217989999555516,"Lab",NA,NA,2.1465,1.6995,1.1805,2.13825,1.70475,1.19325,1.67875,17
"116",15,1,"D",1.386,0.912,0.565,0.094,63,2,"F","Low","ST",14.5,2,4,22,1,"DD",0.1055,0.0374966665185053,0.217989999555516,"Lab",NA,NA,1.2805,0.8065,0.4595,1.29825,0.82325,0.47625,0.865916666666667,22
"117",15,1,"E",1.909,1.347,0.94,0.182,7,1,"M","Low","SC",24.5,4,4,17,NA,"D",0.1055,0.0374966665185053,0.217989999555516,"Lab",NA,NA,1.8035,1.2415,0.8345,1.82675,1.25925,0.84875,1.31158333333333,17
"118",15,1,"F",2.525,2.043,1.622,0.077,57,2,"F","Low","SC",16.5,3,4,17,NA,"D",0.1055,0.0374966665185053,0.217989999555516,"Lab",NA,NA,2.4195,1.9375,1.5165,2.42375,1.97725,1.55675,1.98591666666667,17
"119",15,1,"G",2.526,2.128,1.681,0.088,39,2,"M","Low","SC",30,3,4,22,1,"DA",0.1055,0.0374966665185053,0.217989999555516,"Lab",NA,NA,2.4205,2.0225,1.5755,2.44475,2.04375,1.61775,2.03541666666667,22
"120",15,1,"H",2.107,1.313,1.189,0.085,69,2,"F","High","PC",24,NA,NA,35,14,"AD",0.1055,0.0374966665185053,0.217989999555516,"Lab",NA,NA,2.0015,1.2075,1.0835,2.02125,1.20675,1.10725,1.44508333333333,14
"121",16,1,"A",1.442,0.956,0.588,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0745,0.00504267502706366,0.089628025081191,"Lab",NA,NA,1.3675,0.8815,0.5135,1.401125,0.903625,0.524125,0.942958333333333,NA
"122",16,1,"B",1.473,0.939,0.597,0.068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0745,0.00504267502706366,0.089628025081191,"Lab",NA,NA,1.3985,0.8645,0.5225,1.440625,0.874125,0.530625,0.948458333333333,NA
"123",16,1,"C",0.059,0.059,0.056,0.075,18,1,"M","High","PC",22.5,3,4,17,NA,"A",0.0745,0.00504267502706366,0.089628025081191,"Lab",NA,NA,-0.0155,-0.0155,-0.0185,-0.013875,-0.013875,-0.015875,-0.0145416666666667,NA
"124",16,1,"D",0.057,0.057,0.057,0.075,31,1,"F","High","PC",16,3,3,22,1,"AD",0.0745,0.00504267502706366,0.089628025081191,"Lab",NA,NA,-0.0175,-0.0175,-0.0175,-0.014375,-0.014875,-0.016375,-0.0152083333333333,1
"125",16,1,"E",1.972,1.389,0.93,0.075,59,2,"F","Low","ST",16.5,3,3,14,NA,"D",0.0745,0.00504267502706366,0.089628025081191,"Lab",NA,NA,1.8975,1.3145,0.8555,1.877125,1.373125,0.889625,1.37995833333333,14
"126",16,1,"F",0.06,0.06,0.055,0.078,28,1,"F","High","PC",15.5,2,3,17,NA,"A",0.0745,0.00504267502706366,0.089628025081191,"Lab",NA,NA,-0.0145,-0.0145,-0.0195,-0.011875,-0.013375,-0.018375,-0.0145416666666667,NA
"127",16,1,"G",2.892,2.695,2.481,0.071,59,2,"F","Low","ST",17.5,2,3,22,1,"DD",0.0745,0.00504267502706366,0.089628025081191,"Lab",NA,NA,2.8175,2.6205,2.4065,2.823625,2.595625,2.440625,2.61995833333333,22
"128",16,1,"H",0.063,0.071,0.066,0.084,3,1,"M","Low","PC",22,3,4,14,NA,"A",0.0745,0.00504267502706366,0.089628025081191,"Lab",NA,NA,-0.0115,-0.0035,-0.00849999999999999,-0.004875,0.002625,-0.003875,-0.00204166666666666,NA
"129",17,1,"A",1.627,1.148,0.721,0.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071125,0.00653425042154252,0.0907277512646275,"Lab",NA,NA,1.555875,1.076875,0.649875,1.5563125,1.0868125,0.6583125,1.10047916666667,NA
"130",17,1,"B",1.582,1.066,0.663,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071125,0.00653425042154252,0.0907277512646275,"Lab",NA,NA,1.510875,0.994875,0.591875,1.5218125,0.9978125,0.5898125,1.03647916666667,NA
"131",17,1,"C",0.049,0.057,0.053,0.077,66,2,"F","High","PC",23,4,4,17,NA,"A",0.071125,0.00653425042154252,0.0907277512646275,"Lab",NA,NA,-0.022125,-0.014125,-0.018125,-0.0206875,-0.0166875,-0.0176875,-0.0183541666666667,NA
"132",17,1,"D",0.074,0.073,0.055,0.065,66,2,"F","High","PC",22.5,3,4,22,1,"AD",0.071125,0.00653425042154252,0.0907277512646275,"Lab",NA,NA,0.002875,0.001875,-0.016125,0.0023125,0.0003125,-0.0161875,-0.00452083333333333,1
"133",17,1,"E",0.848,0.583,0.302,0.074,53,2,"M","High","ST",25,4,5,14,NA,"D",0.071125,0.00653425042154252,0.0907277512646275,"Lab",NA,NA,0.776875,0.511875,0.230875,0.7738125,0.4768125,0.2328125,0.494479166666667,14
"134",17,1,"F",0.071,0.119,0.074,0.062,8,1,"M","Low","PC",24,3,3,14,NA,"A",0.071125,0.00653425042154252,0.0907277512646275,"Lab",NA,NA,-0.000125,0.047875,0.002875,-0.0096875,0.0128125,-0.0076875,-0.00152083333333333,NA
"135",17,1,"G",2.793,2.566,2.211,0.065,38,2,"M","Low","ST",25.5,3,5,22,1,"DD",0.071125,0.00653425042154252,0.0907277512646275,"Lab",NA,NA,2.721875,2.494875,2.139875,2.7528125,2.5278125,2.1658125,2.48214583333333,22
"136",17,1,"H",2.936,2.78,2.327,0.07,68,2,"F","High","SC",24,NA,NA,35,14,"DA",0.071125,0.00653425042154252,0.0907277512646275,"Lab",NA,NA,2.864875,2.708875,2.255875,2.8688125,2.7218125,2.2733125,2.6213125,35
"137",18,1,"A",1.983,1.403,0.852,0.074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075375,0.00526273964503552,0.0911632189351066,"Lab",NA,NA,1.907625,1.327625,0.776625,1.868,1.3175,0.7895,1.325,NA
"138",18,1,"B",1.71,1.103,0.663,0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075375,0.00526273964503552,0.0911632189351066,"Lab",NA,NA,1.634625,1.027625,0.587625,1.6265,1.0105,0.5845,1.07383333333333,NA
"139",18,1,"C",2.148,1.603,1.03,0.076,5,1,"M","Low","ST",25,4,5,22,1,"DD",0.075375,0.00526273964503552,0.0911632189351066,"Lab",NA,NA,2.072625,1.527625,0.954625,2.0505,1.527,0.9415,1.50633333333333,22
"140",18,1,"D",0.055,0.057,0.054,0.071,56,2,"F","Low","PC",15,3,4,14,NA,"A",0.075375,0.00526273964503552,0.0911632189351066,"Lab",NA,NA,-0.020375,-0.018375,-0.021375,-0.0185,-0.016,-0.0195,-0.018,NA
"141",18,1,"E",2.675,2.456,1.922,0.079,72,2,"F","High","SC",30.5,NA,NA,35,14,"DA",0.075375,0.00526273964503552,0.0911632189351066,"Lab",NA,NA,2.599625,2.380625,1.846625,2.6065,2.3135,1.8575,2.25916666666667,35
"142",18,1,"F",0.064,0.055,0.053,0.071,36,1,"F","High","PC",18.5,3,3,14,NA,"A",0.075375,0.00526273964503552,0.0911632189351066,"Lab",NA,NA,-0.011375,-0.020375,-0.022375,-0.00799999999999999,-0.017,-0.019,-0.0146666666666667,NA
"143",18,1,"G",2.59,2.005,1.397,0.069,1,1,"M","Low","SC",21.5,NA,NA,35,14,"DA",0.075375,0.00526273964503552,0.0911632189351066,"Lab",NA,NA,2.514625,1.929625,1.321625,2.4205,1.9075,1.34,1.88933333333333,35
"144",18,1,"H",0.068,0.068,0.068,0.085,62,2,"F","Low","PC",15.5,2,4,17,NA,"A",0.075375,0.00526273964503552,0.0911632189351066,"Lab",NA,NA,-0.00737499999999999,-0.00737499999999999,-0.00737499999999999,-0.003,-0.00699999999999999,0.00250000000000001,-0.00249999999999999,NA
"145",19,1,"A",1.739,1.136,0.675,0.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120375,0.0115007763713089,0.154877329113927,"Lab",NA,NA,1.618625,1.015625,0.554625,1.5985625,0.9815625,0.5715625,1.0505625,NA
"146",19,1,"B",1.696,1.08,0.688,0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120375,0.0115007763713089,0.154877329113927,"Lab",NA,NA,1.575625,0.959625,0.567625,1.5815625,0.9775625,0.5755625,1.04489583333333,NA
"147",19,1,"C",1.637,1.166,0.723,0.114,26,1,"F","Low","ST",17.5,3,4,14,NA,"D",0.120375,0.0115007763713089,0.154877329113927,"Lab",NA,NA,1.516625,1.045625,0.602625,1.5130625,1.0235625,0.6295625,1.05539583333333,14
"148",19,1,"D",1.56,1.077,0.661,0.118,6,1,"M","Low","SC",23.5,4,4,17,NA,"D",0.120375,0.0115007763713089,0.154877329113927,"Lab",NA,NA,1.439625,0.956625,0.540625,1.4240625,0.9390625,0.5460625,0.969729166666667,17
"149",19,1,"E",0.09,0.082,0.096,0.116,56,2,"F","Low","PC",15.5,3,4,22,1,"AD",0.120375,0.0115007763713089,0.154877329113927,"Lab",NA,NA,-0.030375,-0.038375,-0.024375,-0.0134375,-0.0209375,-0.0124375,-0.0156041666666667,1
"150",19,1,"F",2.678,2.131,1.537,0.127,68,2,"F","High","SC",22,3,4,22,1,"DA",0.120375,0.0115007763713089,0.154877329113927,"Lab",NA,NA,2.557625,2.010625,1.416625,2.4355625,2.0540625,1.4440625,1.97789583333333,22
"151",19,1,"G",1.554,1.047,0.648,0.112,60,2,"F","Low","PC",17,NA,NA,35,14,"AD",0.120375,0.0115007763713089,0.154877329113927,"Lab",NA,NA,1.433625,0.926625,0.527625,1.4295625,0.9445625,0.5525625,0.9755625,14
"152",19,1,"H",3.294,3.015,3.037,0.146,38,2,"M","Low","ST",29,NA,NA,35,14,"DD",0.120375,0.0115007763713089,0.154877329113927,"Lab",NA,NA,3.173625,2.894625,2.916625,3.1805625,2.9045625,2.8560625,2.98039583333333,35
"153",20,1,"A",1.572,1.034,0.669,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12075,0.0537421090553235,0.281976327165971,"Lab",NA,NA,1.45125,0.91325,0.54825,1.4588125,0.9088125,0.5373125,0.9683125,NA
"154",20,1,"B",1.666,1.086,0.66,0.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12075,0.0537421090553235,0.281976327165971,"Lab",NA,NA,1.54525,0.96525,0.53925,1.4968125,0.9588125,0.5413125,0.998979166666667,NA
"155",20,1,"C",0.065,0.091,0.075,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12075,0.0537421090553235,0.281976327165971,"Lab",NA,NA,-0.05575,-0.02975,-0.04575,-0.0396875,-0.0321875,-0.0341875,-0.0353541666666667,NA
"156",20,1,"D",1.426,0.996,0.65,0.094,67,2,"F","High","ST",26,4,5,17,NA,"D",0.12075,0.0537421090553235,0.281976327165971,"Lab",NA,NA,1.30525,0.87525,0.52925,1.3173125,0.8763125,0.5128125,0.902145833333333,17
"157",20,1,"E",0.687,0.428,0.266,0.089,52,2,"M","High","SC",34.5,5,5,22,1,"DA",0.12075,0.0537421090553235,0.281976327165971,"Lab",NA,NA,0.56625,0.30725,0.14525,0.5828125,0.3243125,0.1563125,0.354479166666667,22
"158",20,1,"F",2.303,1.998,1.46,0.09,50,2,"M","High","SC",26,3,4,22,1,"DA",0.12075,0.0537421090553235,0.281976327165971,"Lab",NA,NA,2.18225,1.87725,1.33925,2.2148125,1.9033125,1.3458125,1.8213125,22
"159",20,1,"G",0.077,0.085,0.073,0.11,25,1,"F","Low","PC",20,3,4,22,1,"AD",0.12075,0.0537421090553235,0.281976327165971,"Lab",NA,NA,-0.04375,-0.03575,-0.04775,-0.0316875,-0.0151875,-0.0311875,-0.0260208333333333,1
"160",20,1,"H",2.939,2.833,2.646,0.11,19,1,"F","Low","SC",20,NA,NA,35,14,"DA",0.12075,0.0537421090553235,0.281976327165971,"Lab",NA,NA,2.81825,2.71225,2.52525,2.7738125,2.6903125,2.4783125,2.64747916666667,35
"161",21,1,"A",1.522,0.998,0.604,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0935,0.00723088613419643,0.115192658402589,"Lab",NA,NA,1.4285,0.9045,0.5105,1.45275,0.90175,0.53325,0.962583333333333,NA
"162",21,1,"B",1.429,0.933,0.585,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0935,0.00723088613419643,0.115192658402589,"Lab",NA,NA,1.3355,0.8395,0.4915,1.34375,0.84325,0.49825,0.895083333333333,NA
"163",21,1,"C",0.752,0.458,0.288,0.09,70,2,"F","High","ST",18.5,3,4,14,NA,"D",0.0935,0.00723088613419643,0.115192658402589,"Lab",NA,NA,0.6585,0.3645,0.1945,0.66975,0.36475,0.20375,0.41275,14
"164",21,1,"D",2.769,2.62,2.173,0.097,57,2,"F","Low","SC",17,3,4,22,1,"DA",0.0935,0.00723088613419643,0.115192658402589,"Lab",NA,NA,2.6755,2.5265,2.0795,2.67475,2.55625,2.13375,2.45491666666667,22
"165",21,1,"E",2.793,2.58,2.067,0.085,48,2,"M","High","ST",26,NA,NA,35,14,"DD",0.0935,0.00723088613419643,0.115192658402589,"Lab",NA,NA,2.6995,2.4865,1.9735,2.77125,2.49075,2.01875,2.42691666666667,35
"166",21,1,"F",0.069,0.086,0.077,0.091,45,2,"M","Low","PC",NA,NA,NA,22,1,"AD",0.0935,0.00723088613419643,0.115192658402589,"Lab",NA,NA,-0.0245,-0.00750000000000001,-0.0165,-0.01675,-0.01875,-0.00575000000000001,-0.01375,1
"167",21,1,"G",0.066,0.067,0.076,0.084,36,1,"F","High","PC",17,3,4,22,1,"AD",0.0935,0.00723088613419643,0.115192658402589,"Lab",NA,NA,-0.0275,-0.0265,-0.0175,-0.01725,-0.01725,-0.00825000000000001,-0.01425,1
"168",21,1,"H",1.028,0.699,0.436,0.096,13,1,"M","High","PC",34,NA,NA,35,14,"AD",0.0935,0.00723088613419643,0.115192658402589,"Lab",NA,NA,0.9345,0.6055,0.3425,0.97775,0.61675,0.35025,0.64825,14
"169",22,1,"A",2.035,1.509,1.058,0.633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659375,0.0403057510961968,0.780292253288591,"Lab",NA,NA,1.375625,0.849625,0.398625,1.3736875,0.8261875,0.4006875,0.866854166666667,NA
"170",22,1,"B",2.215,1.688,1.318,0.702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659375,0.0403057510961968,0.780292253288591,"Lab",NA,NA,1.555625,1.028625,0.658625,1.5531875,0.9886875,0.6261875,1.05602083333333,NA
"171",22,1,"C",1.59,1.189,0.977,0.695,15,1,"M","High","SC",26.5,3,4,14,NA,"D",0.659375,0.0403057510961968,0.780292253288591,"Lab",NA,NA,0.930625,0.529625,0.317625,0.9186875,0.4891875,0.3166875,0.574854166666667,14
"172",22,1,"D",3.03,2.956,2.543,0.68,29,1,"F","High","SC",29,NA,NA,35,14,"DA",0.659375,0.0403057510961968,0.780292253288591,"Lab",NA,NA,2.370625,2.296625,1.883625,2.4096875,2.2216875,1.8921875,2.17452083333333,35
"173",22,1,"E",0.58,0.631,0.581,0.58,28,1,"F","High","PC",15.5,2,3,14,NA,"A",0.659375,0.0403057510961968,0.780292253288591,"Lab",NA,NA,-0.0793750000000001,-0.028375,-0.0783750000000001,-0.0743125,-0.0458125,-0.0708125000000001,-0.0636458333333334,NA
"174",22,1,"F",1.453,1.102,0.886,0.664,16,1,"M","High","SC",21.5,3,4,17,NA,"D",0.659375,0.0403057510961968,0.780292253288591,"Lab",NA,NA,0.793625,0.442625,0.226625,0.7961875,0.4446875,0.2346875,0.491854166666667,17
"175",22,1,"G",2.488,1.994,1.598,0.681,67,2,"F","High","ST",29.5,4,5,22,1,"DD",0.659375,0.0403057510961968,0.780292253288591,"Lab",NA,NA,1.828625,1.334625,0.938625,1.8546875,1.3521875,0.9441875,1.3836875,22
"176",22,1,"H",0.66,0.644,0.675,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.659375,0.0403057510961968,0.780292253288591,"Lab",NA,NA,0.000624999999999987,-0.015375,0.015625,0.00818750000000001,0.0116875,0.0256875,0.0151875,NA
"177",23,1,"A",2.156,1.575,1.056,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4355,0.13659428977816,0.845282869334481,"Lab",NA,NA,1.7205,1.1395,0.6205,1.6716875,1.0636875,0.6376875,1.12435416666667,NA
"178",23,1,"B",1.934,1.444,1.044,0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4355,0.13659428977816,0.845282869334481,"Lab",NA,NA,1.4985,1.0085,0.6085,1.4951875,1.0086875,0.6236875,1.04252083333333,NA
"179",23,1,"C",2.086,1.694,1.164,0.415,66,2,"F","High","PC",22.5,NA,NA,35,14,"AD",0.4355,0.13659428977816,0.845282869334481,"Lab",NA,NA,1.6505,1.2585,0.7285,1.6591875,1.2251875,0.7356875,1.2066875,14
"180",23,1,"D",2.744,2.223,1.542,0.353,19,1,"F","Low","SC",18.5,3,3,17,NA,"D",0.4355,0.13659428977816,0.845282869334481,"Lab",NA,NA,2.3085,1.7875,1.1065,2.2721875,1.7391875,1.1891875,1.73352083333333,17
"181",23,1,"E",3.31,3.124,2.817,0.314,20,1,"F","Low","ST",17,3,4,22,1,"DD",0.4355,0.13659428977816,0.845282869334481,"Lab",NA,NA,2.8745,2.6885,2.3815,2.8456875,2.6841875,2.3801875,2.6366875,22
"182",23,1,"F",0.371,0.323,0.343,0.349,54,2,"M","High","PC",37,4,5,22,1,"AD",0.4355,0.13659428977816,0.845282869334481,"Lab",NA,NA,-0.0645,-0.1125,-0.0925,-0.0543125,-0.0908125,-0.0658125,-0.0703125,1
"183",23,1,"G",2.116,1.618,1.215,0.438,10,1,"M","High","SC",19.5,3,3,14,NA,"D",0.4355,0.13659428977816,0.845282869334481,"Lab",NA,NA,1.6805,1.1825,0.7795,1.6916875,1.2186875,0.7921875,1.2341875,14
"184",23,1,"H",3.682,3.587,3.288,0.453,20,1,"F","Low","ST",17.5,NA,NA,35,14,"DD",0.4355,0.13659428977816,0.845282869334481,"Lab",NA,NA,3.2465,3.1515,2.8525,3.1281875,3.0336875,2.7671875,2.97635416666667,35
"185",24,1,"A",1.914,1.418,0.869,0.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5945,0.209919712543357,1.22425913763007,"Lab",NA,NA,1.3195,0.8235,0.2745,1.37375,0.80625,0.27625,0.81875,NA
"186",24,1,"B",2.109,1.561,1.095,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5945,0.209919712543357,1.22425913763007,"Lab",NA,NA,1.5145,0.9665,0.5005,1.51975,0.95875,0.49175,0.990083333333333,NA
"187",24,1,"C",0.437,0.404,0.383,0.491,49,2,"M","High","PC",21.5,3,4,14,NA,"A",0.5945,0.209919712543357,1.22425913763007,"Lab",NA,NA,-0.1575,-0.1905,-0.2115,-0.13925,-0.18575,-0.20575,-0.176916666666667,NA
"188",24,1,"D",3.251,3.124,3.015,0.465,67,2,"F","High","ST",32.5,NA,NA,35,14,"DD",0.5945,0.209919712543357,1.22425913763007,"Lab",NA,NA,2.6565,2.5295,2.4205,2.70375,2.50425,2.37475,2.52758333333333,35
"189",24,1,"E",3.188,2.925,2.718,0.469,20,1,"F","Low","ST",17,3,3,17,NA,"D",0.5945,0.209919712543357,1.22425913763007,"Lab",NA,NA,2.5935,2.3305,2.1235,2.63225,2.40425,2.16375,2.40008333333333,17
"190",24,1,"F",1.774,1.347,1.108,0.558,68,2,"F","High","SC",19.5,3,4,14,NA,"D",0.5945,0.209919712543357,1.22425913763007,"Lab",NA,NA,1.1795,0.7525,0.5135,1.20125,0.74525,0.49425,0.813583333333333,14
"191",24,1,"G",2.03,1.523,1.17,0.607,32,1,"F","High","SC",23,3,4,17,NA,"D",0.5945,0.209919712543357,1.22425913763007,"Lab",NA,NA,1.4355,0.9285,0.5755,1.46625,0.95075,0.60125,1.00608333333333,17
"192",24,1,"H",3.024,2.599,2.861,0.551,19,1,"F","Low","SC",18.5,4,3,22,1,"DA",0.5945,0.209919712543357,1.22425913763007,"Lab",NA,NA,2.4295,2.0045,2.2665,2.55775,2.03525,2.23975,2.27758333333333,22
"193",25,1,"A",1.625,1.062,0.597,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10875,0.0148010617379777,0.153153185213933,"Lab",NA,NA,1.51625,0.95325,0.48825,1.49275,0.97275,0.50975,0.99175,NA
"194",25,1,"B",1.589,1.015,0.594,0.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10875,0.0148010617379777,0.153153185213933,"Lab",NA,NA,1.48025,0.90625,0.48525,1.46775,0.92725,0.49925,0.96475,NA
"195",25,1,"C",1.77,1.237,0.79,0.105,35,1,"F","High","ST",16.5,3,3,17,NA,"D",0.10875,0.0148010617379777,0.153153185213933,"Lab",NA,NA,1.66125,1.12825,0.68125,1.67725,1.16825,0.70325,1.18291666666667,17
"196",25,1,"D",0.435,0.291,0.196,0.095,17,1,"M","High","ST",30,4.5,5,14,NA,"D",0.10875,0.0148010617379777,0.153153185213933,"Lab",NA,NA,0.32625,0.18225,0.08725,0.31475,0.20475,0.08325,0.200916666666667,14
"197",25,1,"E",1.732,1.163,0.757,0.093,8,1,"M","Low","PC",23,NA,NA,35,14,"AD",0.10875,0.0148010617379777,0.153153185213933,"Lab",NA,NA,1.62325,1.05425,0.64825,1.68725,1.11725,0.67275,1.15908333333333,14
"198",25,1,"F",1.504,0.992,0.586,0.134,16,1,"M","High","SC",23.5,NA,NA,35,14,"DA",0.10875,0.0148010617379777,0.153153185213933,"Lab",NA,NA,1.39525,0.88325,0.47725,1.40025,0.86775,0.49675,0.921583333333333,35
"199",25,1,"G",3.055,2.743,2.576,0.109,63,2,"F","Low","ST",17,NA,NA,35,14,"DD",0.10875,0.0148010617379777,0.153153185213933,"Lab",NA,NA,2.94625,2.63425,2.46725,2.91225,2.65775,2.50375,2.69125,35
"200",25,1,"H",1.77,1.331,0.896,0.128,63,2,"F","Low","ST",14,3,4,14,NA,"D",0.10875,0.0148010617379777,0.153153185213933,"Lab",NA,NA,1.66125,1.22225,0.78725,1.67275,1.19575,0.80975,1.22608333333333,14
"201",26,1,"A",1.616,1.068,0.628,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125125,0.0268351448663874,0.205630434599162,"Lab",NA,NA,1.490875,0.942875,0.502875,1.4955625,0.9555625,0.5225625,0.991229166666667,NA
"202",26,1,"B",1.682,1.102,0.695,0.113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125125,0.0268351448663874,0.205630434599162,"Lab",NA,NA,1.556875,0.976875,0.569875,1.5805625,0.9870625,0.5720625,1.0465625,NA
